schema_version,provider,provider_detail,operation,m,n,activation_dtype,weight_dtype,weight_mode,eps,cold_compile_ms,cold_compile_reused,median_us,p10_us,p90_us,logical_bytes,logical_gbps,peak_bw_gbps,peak_bw_pct,rotation_buffers,rotation_working_set_bytes,l2_target_bytes,l2_eviction_between_calls,timed_samples
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,3000,float32,float32,same,1e-06,53171.155299,False,57.904001,57.219199,61.676802,147496384,2547.257195,4312.724204,59.063763,2,294992768,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,3000,float32,float32,same,1e-06,1.735254,False,59.831999,58.840001,60.192,147496384,2465.175589,4312.724204,57.16052,2,294992768,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,3000,float32,float32,same,1e-06,,False,106.008001,104.697599,108.166402,147496384,1391.370303,4312.724204,32.261982,2,294992768,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,float16,float16,same,1e-06,11724.503211,False,24.389333,23.587201,24.801067,67117056,2751.902096,4312.724204,63.808905,3,201351168,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,float16,float16,same,1e-06,0.075375,False,24.442667,24.171734,25.117867,67117056,2745.897463,4312.724204,63.669675,3,201351168,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,float16,float16,same,1e-06,,False,29.429334,29.029333,29.741867,67117056,2280.617571,4312.724204,52.881136,3,201351168,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,float16,float16,same,1e-06,66272.83452,False,55.968,50.803199,77.558403,100696064,1799.17211,4312.724204,41.717764,2,201392128,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,float16,float16,same,1e-06,2.213657,False,54.008,53.272,58.0672,100696064,1864.465723,4312.724204,43.23174,2,201392128,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,float16,float16,same,1e-06,,False,83.263997,80.401598,95.305603,100696064,1209.358998,4312.724204,28.041649,2,201392128,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,float16,float32,float32,1e-06,12516.316555,False,24.394666,24.107733,26.752001,67125248,2751.636262,4312.724204,63.802741,3,201375744,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,float16,float32,float32,1e-06,0.073608,False,24.656,24.138667,24.892801,67125248,2722.471097,4312.724204,63.126483,3,201375744,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,float16,float32,float32,1e-06,,False,248.325328,247.838938,248.788265,67125248,270.311726,4312.724204,6.267772,3,201375744,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,float16,float32,float32,1e-06,76202.38032,False,47.272,46.380799,50.003199,100712448,2130.488387,4312.724204,49.400061,2,201424896,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,float16,float32,float32,1e-06,2.242446,False,48.032001,46.899199,49.3376,100712448,2096.778119,4312.724204,48.618414,2,201424896,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,float16,float32,float32,1e-06,,False,585.296005,583.779198,586.716783,100712448,172.070964,4312.724204,3.989844,2,201424896,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,bfloat16,bfloat16,same,1e-06,11916.200001,False,24.16,23.8592,24.507734,67117056,2778.02382,4312.724204,64.414595,3,201351168,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,bfloat16,bfloat16,same,1e-06,0.096617,False,24.106666,23.627734,24.555734,67117056,2784.169937,4312.724204,64.557106,3,201351168,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,bfloat16,bfloat16,same,1e-06,,False,28.789334,28.4256,30.993066,67117056,2331.31673,4312.724204,54.056708,3,201351168,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,bfloat16,bfloat16,same,1e-06,72872.526375,False,51.128,50.3504,54.588799,100696064,1969.489594,4312.724204,45.66695,2,201392128,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,bfloat16,bfloat16,same,1e-06,2.24185,False,54.336,53.8352,57.681601,100696064,1853.210828,4312.724204,42.970771,2,201392128,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,bfloat16,bfloat16,same,1e-06,,False,81.0,79.904,82.068799,100696064,1243.16128,4312.724204,28.82543,2,201392128,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,bfloat16,float32,float32,1e-06,12500.290778,False,24.634667,24.186667,25.211734,67125248,2724.828743,4312.724204,63.18115,3,201375744,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,bfloat16,float32,float32,1e-06,0.079702,False,24.848,24.537601,25.114667,67125248,2701.434593,4312.724204,62.638705,3,201375744,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,bfloat16,float32,float32,1e-06,,False,248.794665,248.251734,249.236272,67125248,269.801798,4312.724204,6.255948,3,201375744,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,bfloat16,float32,float32,1e-06,70643.488725,False,47.119999,46.241602,49.462401,100712448,2137.360982,4312.724204,49.559417,2,201424896,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,bfloat16,float32,float32,1e-06,2.217565,False,47.776001,46.814398,50.249599,100712448,2108.013371,4312.724204,48.878928,2,201424896,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,bfloat16,float32,float32,1e-06,,False,584.463984,581.902391,585.856003,100712448,172.315918,4312.724204,3.995524,2,201424896,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,float32,float32,same,1e-06,13564.826642,False,42.415999,41.780801,43.297599,134234112,3164.704724,4312.724204,73.380642,2,268468224,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,float32,float32,same,1e-06,0.094175,False,42.096,41.380798,42.889599,134234112,3188.761675,4312.724204,73.938456,2,268468224,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,float32,float32,same,1e-06,,False,52.472001,52.035201,53.123199,134234112,2558.204558,4312.724204,59.317602,2,268468224,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,float32,float32,same,1e-06,78043.344756,False,70.992,70.388799,72.046398,201375744,2836.597685,4312.724204,65.772759,2,402751488,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,float32,float32,same,1e-06,2.213235,False,73.376,71.936003,74.460798,201375744,2744.436113,4312.724204,63.63579,2,402751488,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,float32,float32,same,1e-06,,False,137.272,136.374407,139.030401,201375744,1466.983387,4312.724204,34.015238,2,402751488,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,float16,float16,same,1e-06,16575.334797,False,42.888001,42.193601,44.102401,134219776,3129.541459,4312.724204,72.565305,2,268439552,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,float16,float16,same,1e-06,1.629643,False,41.552,40.431999,41.908799,134219776,3230.164055,4312.724204,74.898461,2,268439552,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,float16,float16,same,1e-06,,False,50.968001,50.3936,51.4272,134219776,2633.412617,4312.724204,61.061466,2,268439552,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,float16,float16,same,1e-06,106660.882513,False,74.800003,74.087998,76.174399,201461760,2693.338918,4312.724204,62.450989,2,402923520,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,float16,float16,same,1e-06,1.769984,False,73.648002,72.5008,75.382398,201461760,2735.468099,4312.724204,63.427847,2,402923520,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,float16,float16,same,1e-06,,False,198.44,196.619202,230.0432,201461760,1015.227573,4312.724204,23.540285,2,402923520,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,float16,float32,float32,1e-06,12084.69479,False,42.407999,42.0144,43.176001,134221824,3165.011973,4312.724204,73.387767,2,268443648,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,float16,float32,float32,1e-06,1.592981,False,42.144001,41.415999,43.455999,134221824,3184.838229,4312.724204,73.847482,2,268443648,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,float16,float32,float32,1e-06,,False,466.423988,465.665594,472.102392,134221824,287.767841,4312.724204,6.672531,2,268443648,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,float16,float32,float32,1e-06,64379.273261,False,71.936,71.484797,73.001598,201465856,2800.626329,4312.724204,64.938684,2,402931712,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,float16,float32,float32,1e-06,1.709728,False,72.448,71.0016,77.327999,201465856,2780.83391,4312.724204,64.479753,2,402931712,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,float16,float32,float32,1e-06,,False,1089.127958,1086.326444,1094.721544,201465856,184.979051,4312.724204,4.289146,2,402931712,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,bfloat16,bfloat16,same,1e-06,11378.192884,False,42.655999,41.417599,43.432,134219776,3146.562726,4312.724204,72.95998,2,268439552,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,bfloat16,bfloat16,same,1e-06,1.584662,False,41.288,40.5936,41.881599,134219776,3250.81809,4312.724204,75.37737,2,268439552,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,bfloat16,bfloat16,same,1e-06,,False,50.663998,50.496001,51.233599,134219776,2649.214045,4312.724204,61.427857,2,268439552,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,bfloat16,bfloat16,same,1e-06,67305.90985,False,74.415997,73.3952,76.694404,201461760,2707.237274,4312.724204,62.773253,2,402923520,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,bfloat16,bfloat16,same,1e-06,1.807558,False,73.791999,72.756802,75.463998,201461760,2730.130119,4312.724204,63.304074,2,402923520,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,bfloat16,bfloat16,same,1e-06,,False,193.616003,192.891201,195.051196,201461760,1040.522256,4312.724204,24.126798,2,402923520,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,bfloat16,float32,float32,1e-06,12061.60017,False,42.616,42.179201,45.508802,134221824,3149.564078,4312.724204,73.029573,2,268443648,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,bfloat16,float32,float32,1e-06,1.608668,False,42.383999,41.5712,43.4,134221824,3166.804179,4312.724204,73.429323,2,268443648,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,bfloat16,float32,float32,1e-06,,False,470.152006,468.65119,471.297589,134221824,285.486018,4312.724204,6.619621,2,268443648,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,bfloat16,float32,float32,1e-06,64115.456823,False,72.312001,71.751998,75.713602,201465856,2786.063901,4312.724204,64.601022,2,402931712,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,bfloat16,float32,float32,1e-06,1.935343,False,71.752001,70.812799,74.950399,201465856,2807.808205,4312.724204,65.105211,2,402931712,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,bfloat16,float32,float32,1e-06,,False,1101.104021,1090.044785,1118.236816,201465856,182.967142,4312.724204,4.242496,2,402931712,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,float32,float32,same,1e-06,13175.467126,False,73.767997,72.780803,74.819203,268439552,3638.970309,4312.724204,84.377533,2,536879104,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,float32,float32,same,1e-06,1.645563,False,74.104,73.3136,75.105599,268439552,3622.47048,4312.724204,83.994949,2,536879104,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,float32,float32,same,1e-06,,False,80.143999,79.524802,80.590399,268439552,3349.465391,4312.724204,77.664725,2,536879104,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,float32,float32,same,1e-06,75751.280372,False,121.911999,121.019197,124.700798,402792448,3303.960659,4312.724204,76.609598,2,805584896,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,float32,float32,same,1e-06,1.716477,False,125.615999,124.950401,127.044797,402792448,3206.537789,4312.724204,74.350634,2,805584896,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,float32,float32,same,1e-06,,False,224.960007,223.760004,227.038397,402792448,1790.506916,4312.724204,41.516843,2,805584896,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,float16,float16,same,1e-06,14841.476534,False,73.672,72.816002,74.768003,268439552,3643.712005,4312.724204,84.48748,2,536879104,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float16,float16,same,1e-06,1.649753,False,73.272001,72.811203,74.262399,268439552,3663.6034,4312.724204,84.948706,2,536879104,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float16,float16,same,1e-06,,False,85.264001,84.704001,85.835198,268439552,3148.333983,4312.724204,73.001051,2,536879104,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,float16,float16,same,1e-06,86842.386773,False,126.432002,125.718406,129.356803,402792448,3185.842531,4312.724204,73.870769,2,805584896,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float16,float16,same,1e-06,1.726556,False,126.24,125.268807,128.916806,402792448,3190.687956,4312.724204,73.983121,2,805584896,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float16,float16,same,1e-06,,False,264.487997,262.58561,265.558389,402792448,1522.913905,4312.724204,35.31211,2,805584896,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,float16,float32,float32,1e-06,15618.735325,False,74.680001,73.742402,77.062403,268443648,3594.585512,4312.724204,83.348374,2,536887296,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float16,float32,float32,1e-06,1.671819,False,76.584,75.929601,77.1456,268443648,3505.21842,4312.724204,81.276202,2,536887296,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float16,float32,float32,1e-06,,False,913.415998,912.481588,937.404811,268443648,293.889803,4312.724204,6.814482,2,536887296,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,float16,float32,float32,1e-06,84927.84071,False,121.263999,120.241603,122.971202,402800640,3321.683613,4312.724204,77.020543,2,805601280,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float16,float32,float32,1e-06,1.753006,False,120.264001,119.771199,122.1952,402800640,3349.303499,4312.724204,77.660971,2,805601280,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float16,float32,float32,1e-06,,False,2047.359943,2041.052747,2100.047946,402800640,196.741487,4312.724204,4.561884,2,805601280,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,bfloat16,bfloat16,same,1e-06,2.963029,False,74.079998,73.507201,78.404799,268439552,3623.644166,4312.724204,84.022163,2,536879104,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,bfloat16,same,1e-06,1.662099,False,74.200001,73.435197,75.176002,268439552,3617.78369,4312.724204,83.886275,2,536879104,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,bfloat16,same,1e-06,,False,86.688001,84.892801,87.528003,268439552,3096.617177,4312.724204,71.801883,2,536879104,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,bfloat16,bfloat16,same,1e-06,4.131166,False,124.616001,123.868801,127.574396,402792448,3232.269094,4312.724204,74.947271,2,805584896,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,bfloat16,same,1e-06,1.514531,False,123.744,123.081598,126.252795,402792448,3255.046296,4312.724204,75.47541,2,805584896,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,bfloat16,same,1e-06,,False,254.415989,252.428806,257.419202,402792448,1583.204144,4312.724204,36.710072,2,805584896,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,bfloat16,float32,float32,1e-06,20452.842606,False,73.856,72.795203,74.3328,268443648,3634.689782,4312.724204,84.27828,2,536887296,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,float32,float32,1e-06,1.657853,False,76.12,74.899203,77.070399,268443648,3526.584956,4312.724204,81.771632,2,536887296,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,float32,float32,1e-06,,False,907.82401,900.630391,908.726394,268443648,295.700097,4312.724204,6.856457,2,536887296,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,bfloat16,float32,float32,1e-06,123974.416132,False,121.08,120.331199,124.326397,402800640,3326.731419,4312.724204,77.137588,2,805601280,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,float32,float32,1e-06,2.125733,False,120.735999,120.271999,121.673603,402800640,3336.209935,4312.724204,77.357368,2,805601280,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,float32,float32,1e-06,,False,2059.208035,2046.664047,2095.792031,402800640,195.609493,4312.724204,4.535636,2,805601280,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,float32,float32,same,1e-06,21683.298796,False,146.136001,142.835206,147.895998,536879104,3673.831918,4312.724204,85.185877,2,1073758208,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float32,float32,same,1e-06,1.776945,False,154.831998,153.329602,156.4192,536879104,3467.494515,4312.724204,80.40149,2,1073758208,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float32,float32,same,1e-06,,False,162.039995,159.209599,163.884798,536879104,3313.250555,4312.724204,76.825004,2,1073758208,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,float32,float32,same,1e-06,92646.565545,False,228.287995,226.697604,230.679999,805453824,3528.235571,4312.724204,81.809905,2,1610907648,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float32,float32,same,1e-06,1.848314,False,237.240002,235.713603,239.555199,805453824,3395.101242,4312.724204,78.722893,2,1610907648,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float32,float32,same,1e-06,,False,458.416,447.112003,462.257609,805453824,1757.036892,4312.724204,40.740766,2,1610907648,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,float16,float16,same,1e-06,17270.008848,False,137.688003,136.527997,139.721599,536879104,3899.243873,4312.724204,90.412549,2,1073758208,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float16,same,1e-06,0.359142,False,136.840001,136.008003,138.620795,536879104,3923.407637,4312.724204,90.972839,2,1073758208,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float16,same,1e-06,,False,163.144,161.972797,163.867207,536879104,3290.829601,4312.724204,76.305125,2,1073758208,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,float16,float16,same,1e-06,105275.080947,False,221.759997,209.711997,229.223998,805453824,3632.097014,4312.724204,84.218161,2,1610907648,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float16,same,1e-06,2.610649,False,240.568005,238.889597,257.408004,805453824,3348.13362,4312.724204,77.633845,2,1610907648,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float16,same,1e-06,,False,432.024002,416.828814,583.903986,805453824,1864.372859,4312.724204,43.229587,2,1610907648,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,float16,float32,float32,1e-06,18302.980388,False,137.751997,136.771205,140.023994,536887296,3897.491939,4312.724204,90.371926,2,1073774592,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float32,float32,1e-06,0.347699,False,140.296005,139.380796,141.238403,536887296,3826.818141,4312.724204,88.733199,2,1073774592,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float32,float32,1e-06,,False,1727.36001,1725.760007,1728.180778,536887296,310.813781,4312.724204,7.206901,2,1073774592,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,float16,float32,float32,1e-06,107155.49678,False,208.775997,207.118393,209.799996,805470208,3858.059446,4312.724204,89.457597,2,1610940416,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float32,float32,1e-06,2.693459,False,209.328003,208.945593,210.556795,805470208,3847.885594,4312.724204,89.221694,2,1610940416,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float32,float32,1e-06,,False,3997.175932,3963.480043,4033.350611,805470208,201.509821,4312.724204,4.672449,2,1610940416,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,bfloat16,bfloat16,same,1e-06,17191.882893,False,139.239997,137.681597,139.681602,536879104,3855.782224,4312.724204,89.404795,2,1073758208,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,bfloat16,same,1e-06,0.355223,False,138.648003,137.512003,140.207998,536879104,3872.245478,4312.724204,89.786532,2,1073758208,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,bfloat16,same,1e-06,,False,164.048001,163.355196,164.620794,536879104,3272.695188,4312.724204,75.884639,2,1073758208,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,bfloat16,bfloat16,same,1e-06,99915.537723,False,219.567999,218.366404,222.612798,805453824,3668.357077,4312.724204,85.05893,2,1610907648,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,bfloat16,same,1e-06,2.652915,False,241.439998,240.1696,245.422398,805453824,3336.041377,4312.724204,77.35346,2,1610907648,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,bfloat16,same,1e-06,,False,483.552009,464.633587,816.372782,805453824,1665.70257,4312.724204,38.622979,2,1610907648,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,bfloat16,float32,float32,1e-06,18242.83105,False,136.615999,136.015996,137.468794,536887296,3929.900596,4312.724204,91.123392,2,1073774592,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,float32,float32,1e-06,0.35797,False,140.232004,139.776002,141.371194,536887296,3828.564663,4312.724204,88.773696,2,1073774592,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,float32,float32,1e-06,,False,1730.120003,1727.916765,1731.875205,536887296,310.317952,4312.724204,7.195405,2,1073774592,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,bfloat16,float32,float32,1e-06,118175.220364,False,206.607997,205.5648,209.728004,805470208,3898.543222,4312.724204,90.396303,2,1610940416,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,float32,float32,1e-06,2.470704,False,207.719997,206.385607,232.142396,805470208,3877.672931,4312.724204,89.912379,2,1610940416,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,float32,float32,1e-06,,False,4002.519965,3963.294458,4031.367922,805470208,201.240772,4312.724204,4.66621,2,1610940416,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,float32,float32,same,1e-06,42541.824212,False,263.191998,262.451211,264.44321,1073758208,4079.752485,4312.724204,94.598038,2,2147516416,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float32,float32,same,1e-06,0.736593,False,266.688004,266.172811,267.468798,1073758208,4026.271116,4312.724204,93.357955,2,2147516416,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float32,float32,same,1e-06,,False,365.16799,363.025591,368.987194,1073758208,2940.449975,4312.724204,68.180803,2,2147516416,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,float32,float32,same,1e-06,126099.941809,False,402.824,401.456007,405.82079,1610776576,3998.710548,4312.724204,92.718902,2,3221553152,188743680,False,12
