repeat,warmup,output_tps,accept_length,verify_steps,ttft_s,elapsed_s,first_event_tokens,output_tokens,max_repeated_16gram,output_text_sha256
0,True,221.2583279398709,4.129032258064516,248,0.19242697302252054,4.815981754101813,1,1024,6,85dd44fc47d5ed69161960839a72013894074435cfed9598f29fcdf9e5a2ff86
1,False,220.39776344893627,4.112449799196787,249,0.16403789445757866,4.805645794607699,1,1024,6,85dd44fc47d5ed69161960839a72013894074435cfed9598f29fcdf9e5a2ff86
