repeat,warmup,output_tps,accept_length,verify_steps,ttft_s,elapsed_s,first_event_tokens,output_tokens,max_repeated_16gram,output_text_sha256
0,True,149.87507300440808,,,0.1663071271032095,6.991991875693202,1,1024,15,c0fa92474cf867ee23e9232454977ab8f03b90a1ca9a840a865619502de35257
1,False,149.8848290668394,,,0.14286451321095228,6.968104975298047,1,1024,19,be30942d6ad270e84269d72a6612bce5b2ffdebb659cdd372793e831f09374ca
2,False,149.8877325775446,,,0.14280610717833042,6.967914355918765,1,1024,22,da9f98d5f49bad20366cfd8280ca7ecc9920f3b643f6bc40add3ae236cce0de4
3,False,149.918376306602,,,0.14285431150346994,6.96656748931855,1,1024,4,d9ca38c365cd2b8a55c96ce4d81a2252aa8f6fa74462bf74774f44537eb70af1
4,False,149.90660984770517,,,0.14234935026615858,6.966598134487867,1,1024,19,be30942d6ad270e84269d72a6612bce5b2ffdebb659cdd372793e831f09374ca
5,False,149.89854552067177,,,0.14246594160795212,6.967081860639155,1,1024,19,3c9069f1efc856035798a7d4a74698d12cf2b98a02d11a74cc9e4ede37aa81eb
6,False,149.89353290007088,,,0.14299198891967535,6.967836131341755,1,1024,19,be30942d6ad270e84269d72a6612bce5b2ffdebb659cdd372793e831f09374ca
